id,keyword,location,text,target,extracted_usernames,extracted_hashtags,extracted_urls,entities,word_count,char_count,entities_str
98,aftershock,,"If two quakes have about the same magnitude, you cannot say one is the other's preshock or aftershock. Only when one is obv…",0,[],[],[],"{'CARDINAL': ['two', 'one']}",23,124,"{'CARDINAL': ['two', 'one']}"
99,aftershock,,"An M4+~M5+ aftershock happens within 15 days after an M5+~M6+ main shock. If you can predict it, then you can say it is an…",1,[],[],[],{'DATE': ['15 days']},24,123,{'DATE': ['15 days']}
100,aftershock,,I don't think Silivri M4.8 is an aftershock of the Silivri M5.7 a few months ago. 😀 Quake professors always say such nonsen…,0,[],[],[],"{'PERSON': ['Silivri'], 'DATE': ['a few months ago']}",23,124,"{'PERSON': ['Silivri'], 'DATE': ['a few months ago']}"
101,aftershock,"Bum Fuck, California",I think it’s an aftershock from ’s lyrical beat down. Brent never recovered.,0,[],[],[],{},13,76,{}
102,aftershock,,Apex is all about separating from Monarch. They’re “separation. Well from my theory on how MechaGod… https://t.co/aBzDKqocPv,0,[],[],['https://t.co/aBzDKqocPv'],"{'ORG': ['Apex'], 'GPE': ['Monarch']}",17,124,"{'ORG': ['Apex'], 'GPE': ['Monarch']}"
103,aftershock,"fresno, ca",thinking about how some1 spat blood at me during Marilyn Manson’s set at aftershock 👁👁,0,[],[],[],"{'PERSON': ['Marilyn Manson’s'], 'PRODUCT': ['👁👁']}",15,86,"{'PERSON': ['Marilyn Manson’s'], 'PRODUCT': ['👁👁']}"
104,aftershock,,Or sending my mate Simon to the bar and asking for a Guiness but ending up with a Carlsberg Export and a Mint After…,0,[],[],[],"{'PERSON': ['Simon'], 'ORG': ['Carlsberg Export']}",24,116,"{'PERSON': ['Simon'], 'ORG': ['Carlsberg Export']}"
105,aftershock,,#USGS #earthquake experts are in #PuertoRico installing temporary seismometers to help track seismic events including a Jan. 7 ma…,0,[],"['USGS', 'earthquake', 'PuertoRico']",[],"{'CARDINAL': ['#'], 'PERSON': ['USGS'], 'ORG': ['PuertoRico'], 'DATE': ['Jan. 7']}",19,130,"{'CARDINAL': ['#'], 'PERSON': ['USGS'], 'ORG': ['PuertoRico'], 'DATE': ['Jan. 7']}"
106,aftershock,"Wilmington, NC- USA",Puerto Rico hit by another 5.9 magnitude aftershock - KYMA https://t.co/P9Th3vpTak,1,[],[],['https://t.co/P9Th3vpTak'],"{'GPE': ['Puerto Rico'], 'CARDINAL': ['5.9'], 'PERSON': ['KYMA']}",11,82,"{'GPE': ['Puerto Rico'], 'CARDINAL': ['5.9'], 'PERSON': ['KYMA']}"
107,aftershock,"Dream big ,NYC , FL\LA✈️✨💼😎","Over the weekend, Puerto Rico was struck by a 5.9 aftershock, causing more damage to homes and schools and leaving thou…",1,[],[],[],"{'DATE': ['the weekend'], 'GPE': ['Puerto Rico'], 'CARDINAL': ['5.9']}",21,120,"{'DATE': ['the weekend'], 'GPE': ['Puerto Rico'], 'CARDINAL': ['5.9']}"
108,aftershock,DEPRESSED VIBES,How could you leave when I gave you my all 💔,0,[],[],[],{'ORG': ['💔']},11,44,{'ORG': ['💔']}
109,aftershock,,"For the full experience, start with this one, 1st in the series. Food was running low. To save the young, the governor…",0,[],[],[],{},22,119,{}
110,aftershock,NYC,The magnitude 5.9 quake in #PuertoRico this morning caused our 7-day aftershock forecast to change. We now estimate an increased…,1,[],['PuertoRico'],[],"{'CARDINAL': ['5.9'], 'PERSON': ['PuertoRico'], 'TIME': ['this morning'], 'DATE': ['7-day']}",20,129,"{'CARDINAL': ['5.9'], 'PERSON': ['PuertoRico'], 'TIME': ['this morning'], 'DATE': ['7-day']}"
111,aftershock,10.28.33N  / 066.57.79W,We continue to update our 30-day aftershock forecast scenarios for #PuertoRico. Forecasts are posted in both English https://t.co…,0,[],['PuertoRico'],['https://t.co…'],"{'DATE': ['30-day'], 'PERSON': ['PuertoRico'], 'LANGUAGE': ['English']}",18,130,"{'DATE': ['30-day'], 'PERSON': ['PuertoRico'], 'LANGUAGE': ['English']}"
112,aftershock,"Texas, USA",Another 6.0 aftershock has hit Puerto Rico after last night. People cannot go home if they even have one. They have no po…,1,[],[],[],"{'CARDINAL': ['6.0'], 'GPE': ['Puerto Rico'], 'TIME': ['last night']}",23,122,"{'CARDINAL': ['6.0'], 'GPE': ['Puerto Rico'], 'TIME': ['last night']}"
113,aftershock,"St Augustine, FL",Aftershock comics. We prefer working in partnership with our creators to build out that team from the ground up.,0,[],[],[],{},19,112,{}
114,aftershock,RVA✈️FLA,Did the other earthquake/aftershock mess up the power again?!,0,[],[],[],{},9,61,{}
115,aftershock,PA,Aftershock forecast for Puerto Rico,0,[],[],[],{'GPE': ['Puerto Rico']},5,35,{'GPE': ['Puerto Rico']}
116,airplane%20accident,"California, USA",Like Iran shooting an airplane was an accident,1,[],[],[],{'GPE': ['Iran']},8,46,{'GPE': ['Iran']}
117,airplane%20accident,,Bing Bong Airplane Accident Remix,0,[],[],[],{'PERSON': ['Bing Bong Airplane Accident Remix']},5,33,{'PERSON': ['Bing Bong Airplane Accident Remix']}
118,airplane%20accident,Inside my head,Morgan is surprised to see Shaun back at work already and offers her condolences on his dad. Shaun says the airplan… https://t.co/SXwRBa7hj5,0,[],[],['https://t.co/SXwRBa7hj5'],"{'ORG': ['Morgan'], 'PERSON': ['Shaun', 'Shaun'], 'NORP': ['airplan']}",22,140,"{'ORG': ['Morgan'], 'PERSON': ['Shaun', 'Shaun'], 'NORP': ['airplan']}"
119,airplane%20accident,Australia,"That’s a load of rubbish, there was never an imminent threat, Jesus Christ!!!Iran sho… https://t.co/C815DfZF7C",0,[],[],['https://t.co/C815DfZF7C'],{'PERSON': ['Jesus Christ!!!Iran']},15,110,{'PERSON': ['Jesus Christ!!!Iran']}
120,airplane%20accident,"Greenwich, CT","Actually, blocking the internet was just an accident. You know, just like when Iran shot down the Ukrainian airplane.",1,[],[],[],"{'GPE': ['Iran'], 'NORP': ['Ukrainian']}",19,117,"{'GPE': ['Iran'], 'NORP': ['Ukrainian']}"
121,airplane%20accident,"Michigan, USA",Conclusion 8 on previous page is incorrect IMHO. “The witness observations of a streak of light we… https://t.co/tz4Xv7uXCw,0,[],[],['https://t.co/tz4Xv7uXCw'],"{'CARDINAL': ['8'], 'ORG': ['IMHO']}",18,123,"{'CARDINAL': ['8'], 'ORG': ['IMHO']}"
122,airplane%20accident,Iran,"The celebrities in Iran that are very sadly about our compatriots that killed with downing UK airplane,not only di… https://t.co/CtjVwIcH2v",0,[],[],['https://t.co/CtjVwIcH2v'],"{'GPE': ['Iran', 'UK']}",20,139,"{'GPE': ['Iran', 'UK']}"
123,airplane%20accident,"Virginia, USA",So Iranian radars cannot tell the difference between an incoming missile and an out going Ukrainian airplane? What… https://t.co/hoeEJEUIHE,1,[],[],['https://t.co/hoeEJEUIHE'],"{'NORP': ['Iranian', 'Ukrainian']}",19,139,"{'NORP': ['Iranian', 'Ukrainian']}"
124,airplane%20accident,West coast True north  i stan juggalos,"Had a look at your timeline, i see you hate my coun… https://t.co/30cMQ9gsPj",0,[],[],['https://t.co/30cMQ9gsPj'],{},13,76,{}
125,airplane%20accident,,"MILITARY MISTAKES, 1988 US-MILITARY SHOT DOWN AN IRANIAN PASSENGER AIRPLANE! 2020 IRANIAN MILITARY SHOT DOWN AN UKR… https://t.co/177gbnqiHt",1,[],[],['https://t.co/177gbnqiHt'],"{'DATE': ['1988', '2020'], 'GPE': ['US'], 'NORP': ['IRANIAN']}",18,140,"{'DATE': ['1988', '2020'], 'GPE': ['US'], 'NORP': ['IRANIAN']}"
126,airplane%20accident,,Secret anti-spying services in the Middle East should be on high alert. The demolition of the commercial airplane U…,1,[],[],[],"{'LOC': ['the Middle East'], 'ORG': ['U']}",19,116,"{'LOC': ['the Middle East'], 'ORG': ['U']}"
127,airplane%20accident,هرجا که دلت باشد,"My friend i live here , believe me... Its our basic rights that know what happened… https://t.co/49nbXHuTfP",0,[],[],['https://t.co/49nbXHuTfP'],{},17,107,{}
128,airplane%20accident,,Secret anti-spying services in the Middle East should be on high alert. The demolition of the commercial airpl… https://t.co/9pZViFDPkv,1,[],[],['https://t.co/9pZViFDPkv'],{'LOC': ['the Middle East']},19,135,{'LOC': ['the Middle East']}
129,airplane%20accident,,How is it that Iran fired between 12 and 20 surface to surface missiles...…..then FIRED A SURFACE TO AIR MISSILE AT… https://t.co/mpkttFCAFB,0,[],[],['https://t.co/mpkttFCAFB'],"{'GPE': ['Iran'], 'DATE': ['between 12 and 20']}",22,140,"{'GPE': ['Iran'], 'DATE': ['between 12 and 20']}"
130,airplane%20accident,,"Basically, you killed the general, put the whole country into a confusing status, they shoot a civ… https://t.co/P1lKrqhP1Y",0,[],[],['https://t.co/P1lKrqhP1Y'],{},18,123,{}
131,airplane%20accident,GOV of Georgia♥️ Janny Cares,"No, I was referring to the shooting down of the airplane. I really do…",0,[],[],[],{},14,70,{}
132,airplane%20accident,"Saskatchewan, Canada","No, I was referring to the shooting down of the airplane. I… https://t.co/xKVqRdtjhR",0,[],[],['https://t.co/xKVqRdtjhR'],{},13,84,{}
133,airplane%20accident,Canada,And anyone who believes that incident was an accident is an idiot. An airplane at approx 3000 fee…,0,[],[],[],{'CARDINAL': ['3000']},18,98,{'CARDINAL': ['3000']}
134,airplane%20accident,,And anyone who believes that incident was an accident is an idiot. An airplane at approx 3000… https://t.co/axT3omjmE1,0,[],[],['https://t.co/axT3omjmE1'],{'CARDINAL': ['3000']},18,118,{'CARDINAL': ['3000']}
135,airplane%20accident,"Port Charlotte, FL","Iran did not blow up an airplane by accident, they intended for it to be shot down! The accident is that it was a civilian aircraft!",1,[],[],[],{'GPE': ['Iran']},26,132,{'GPE': ['Iran']}
136,airplane%20accident,artemis,But... The airplane accident...,1,[],[],[],{},4,31,{}
137,airplane%20accident,,"Mr M u hold p.Trump accountable for the airplane accident.we r very sad too,but pls don’t tweet abo… https://t.co/cqsMfVTLMW",0,[],[],['https://t.co/cqsMfVTLMW'],{'GPE': ['n’t']},19,124,{'GPE': ['n’t']}
138,airplane%20accident,Nigeria,"Just dial 112 toll-free from your phone in the event that you wish to report fire, flood, theft, armed robbery, kidnap,…",0,[],[],[],{'CARDINAL': ['112']},21,120,{'CARDINAL': ['112']}
139,airplane%20accident,"Ilawe-Ekiti, Nigeria","Just dial 112 toll-free from your phone in the event that you wish to report fire, flood, theft, armed robbery, k… https://t.co/1e2jgI6C8Q",0,[],[],['https://t.co/1e2jgI6C8Q'],"{'CARDINAL': ['112'], 'ORG': ['https://t.co/1e2jgI6C8Q']}",22,138,"{'CARDINAL': ['112'], 'ORG': ['https://t.co/1e2jgI6C8Q']}"
140,airplane%20accident,Florida,So Iran can shoot down a commercial airplane and claim it was an accident. Does ANYONE really believe that?!!! 😡😡😡😡,1,[],[],[],"{'GPE': ['Iran'], 'PRODUCT': ['😡']}",20,115,"{'GPE': ['Iran'], 'PRODUCT': ['😡']}"
141,airplane%20accident,Calgary AB,You may be unaware that CND is currently in mourning. 57 Canadians were downed in an airplane by accident in Iran. Flag…,1,[],[],[],"{'ORG': ['CND'], 'CARDINAL': ['57'], 'NORP': ['Canadians'], 'GPE': ['Iran'], 'PERSON': ['Flag']}",22,120,"{'ORG': ['CND'], 'CARDINAL': ['57'], 'NORP': ['Canadians'], 'GPE': ['Iran'], 'PERSON': ['Flag']}"
142,airplane%20accident,"Saskatchewan, Canada","Sorry for your loss, Iran should never have shot the airplane out of the sky. ‘accident’ they say",0,[],[],[],{'GPE': ['Iran']},18,97,{'GPE': ['Iran']}
143,airplane%20accident,"Toronto, Ontario","It wasn't, Iranians knew when takeoff was happening &amp; they knew the airplane manufacturer was American.… https://t.co/9JNbfB0zWH",0,[],[],['https://t.co/9JNbfB0zWH'],"{'NORP': ['Iranians', 'American']}",17,132,"{'NORP': ['Iranians', 'American']}"
144,airplane%20accident,NYC,Mass anti-government protests erupt in Iran after leaders admit to shooting down airliner. Still cannot believe w… https://t.co/dweXwdLBGn,0,[],[],['https://t.co/dweXwdLBGn'],{'GPE': ['Iran']},18,138,{'GPE': ['Iran']}
145,airplane%20accident,New England,I read the whole thread. He’s blaming Trump for Iran shooting down an ai… https://t.co/evL7sdNw0Z,0,[],[],['https://t.co/evL7sdNw0Z'],"{'WORK_OF_ART': ['Trump'], 'GPE': ['Iran']}",15,97,"{'WORK_OF_ART': ['Trump'], 'GPE': ['Iran']}"
146,airplane%20accident,Ontario,airplane accident answers. The US designated the Iranian government as terrorists and ha… https://t.co/7a2OgPYNiQ,0,[],[],['https://t.co/7a2OgPYNiQ'],"{'ORG': ['airplane accident'], 'GPE': ['US'], 'NORP': ['Iranian']}",14,113,"{'ORG': ['airplane accident'], 'GPE': ['US'], 'NORP': ['Iranian']}"
147,airplane%20accident,State of Louisiana-great food,"Hey, got some swamp land for sale. You are either naive or just plain stupid! Which is it? Iran downing t… https://t.co/fu3cjJf1q8",0,[],[],['https://t.co/fu3cjJf1q8'],"{'GPE': ['Iran'], 'ORG': ['https://t.co/fu3cjJf1q8']}",22,130,"{'GPE': ['Iran'], 'ORG': ['https://t.co/fu3cjJf1q8']}"
148,airplane%20accident,"Sachse, Texas","Perhaps prodded by others, Zelensky decides Ukraine has nothing to lose by piling onto Iran. Never seen so many op… https://t.co/bvZj33dZEp",0,[],[],['https://t.co/bvZj33dZEp'],"{'PERSON': ['Zelensky'], 'GPE': ['Ukraine', 'Iran']}",21,139,"{'PERSON': ['Zelensky'], 'GPE': ['Ukraine', 'Iran']}"
149,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many of Iranian…",0,[],[],[],"{'NORP': ['Canadian', 'Canadians', 'Iranian'], 'CARDINAL': ['67']}",22,115,"{'NORP': ['Canadian', 'Canadians', 'Iranian'], 'CARDINAL': ['67']}"
150,airplane%20accident,Waldo,Shooting an airplane down *by accident* is bullshit. Just like *accidental shootings* of firearms. Especially since… https://t.co/xKEYVGXFiQ,0,[],[],['https://t.co/xKEYVGXFiQ'],{},17,140,{}
151,airplane%20accident,United States,"Odd, how the Iranians ACCIDENTALLY blew up the airplane after take off. Was someone just playing with… https://t.co/Y2Yx1gZ6hQ",0,[],[],['https://t.co/Y2Yx1gZ6hQ'],"{'NORP': ['Iranians'], 'GPE': ['ACCIDENTALLY']}",18,126,"{'NORP': ['Iranians'], 'GPE': ['ACCIDENTALLY']}"
152,airplane%20accident,,"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many… https://t.co/v8MsKmrLyB",0,[],[],['https://t.co/v8MsKmrLyB'],"{'NORP': ['Canadian', 'Canadians'], 'CARDINAL': ['67']}",21,128,"{'NORP': ['Canadian', 'Canadians'], 'CARDINAL': ['67']}"
153,airplane%20accident,United Kingdom,"And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it was an…",0,[],[],[],{'PERSON': ['Sorry Jeremy']},22,123,{'PERSON': ['Sorry Jeremy']}
154,airplane%20accident,"Milwaukee, WI",You beat me to this response. You have to TRACK an airplane with a surface to air missile.…,0,[],[],[],{},18,91,{}
155,airplane%20accident,"French River, Ontario, Canada","It is unimaginable to have 174 people gone in one ""accident."" How could anyone point a surface to air missile at a… https://t.co/7Abwo7HXuz",0,[],[],['https://t.co/7Abwo7HXuz'],"{'CARDINAL': ['174', 'one'], 'DATE': ['a… https://t.co/7Abwo7HXuz']}",23,139,"{'CARDINAL': ['174', 'one'], 'DATE': ['a… https://t.co/7Abwo7HXuz']}"
156,airplane%20accident,"Siesta Key, FL","So it was just an accident that Iran rocketed an airplane, killing 180 people. And libs defending it like that’s ok b…",0,[],[],[],"{'GPE': ['Iran'], 'CARDINAL': ['180']}",22,118,"{'GPE': ['Iran'], 'CARDINAL': ['180']}"
157,airplane%20accident,"Manchester, England","And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it… https://t.co/gUkc4ToutN",0,[],[],['https://t.co/gUkc4ToutN'],{'PERSON': ['Sorry Jeremy']},21,140,{'PERSON': ['Sorry Jeremy']}
158,airplane%20accident,"New Jersey, USA",Well let’s see. We know so far the body count of demonstrators was over… https://t.co/sPpCsKbUq0,0,[],[],['https://t.co/sPpCsKbUq0'],{'PERSON': ['https://t.co/sPpCsKbUq0']},15,96,{'PERSON': ['https://t.co/sPpCsKbUq0']}
159,airplane%20accident,"Michigan, USA",You beat me to this response. You have to TRACK an airplane with a surface to air missi… https://t.co/RFyWvNqO2Z,0,[],[],['https://t.co/RFyWvNqO2Z'],{},19,112,{}
160,airplane%20accident,"Canada, eh",Good lord...... Yeah. It was an accident. The airplane didn't give the missile the right away.... 😒,0,[],[],[],{},17,99,{}
161,airplane%20accident,,"The Iranian leadership has downed the commercial airplane on purpose, who are they kidding by saying it was by accident",0,[],[],[],{'NORP': ['Iranian']},20,119,{'NORP': ['Iranian']}
162,airplane%20accident,#السعودية_العظمى,"Ooh look, NYT became a lawyer for the Iranian regime What a stupid newspaper, it’s now time, there are vi… https://t.co/SbfUCNkMpr",0,[],[],['https://t.co/SbfUCNkMpr'],"{'ORG': ['NYT'], 'NORP': ['Iranian']}",21,130,"{'ORG': ['NYT'], 'NORP': ['Iranian']}"
163,airplane%20accident,Iowa,How exactly does one accidentally fire a rocket? At an airplane leaving your own countries airport. This… https://t.co/LQdfG1THTN,0,[],[],['https://t.co/LQdfG1THTN'],{'CARDINAL': ['one']},18,129,{'CARDINAL': ['one']}
164,airplane%20accident,"Vaughan, Ontario",?!?!?! SO THEY SAYING SHOOTING DOWN THAT AIRPLANE W INNOCENT PPL WAS AN ACCIDENT???? BRUH.,1,[],[],[],{'ORG': ['BRUH']},15,90,{'ORG': ['BRUH']}
165,airplane%20accident,"Moodus, CT  USA",There were 6 Nuclear physicists on that AirPlane it was no accident.,1,[],[],[],"{'CARDINAL': ['6'], 'ORG': ['AirPlane']}",12,68,"{'CARDINAL': ['6'], 'ORG': ['AirPlane']}"
166,airplane%20accident,"40.72163,-73.8669","and his murderous friends shoot down an airplane ""by accident"", killing around 200 innocent people, but wa… https://t.co/i3w3gDnKSx",1,[],[],['https://t.co/i3w3gDnKSx'],{'CARDINAL': ['around 200']},18,131,{'CARDINAL': ['around 200']}
167,airplane%20accident,"East Verdi, NV","Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1,[],[],['https://t.co/smtoR2tsjn'],"{'GPE': ['US'], 'NORP': ['Iranian']}",17,108,"{'GPE': ['US'], 'NORP': ['Iranian']}"
168,airplane%20accident,,"United States downs an Iranian terrorist and the world press dedicates tons of articles on the life he lived, but the Ira…",0,[],[],[],"{'GPE': ['United States'], 'NORP': ['Iranian']}",22,122,"{'GPE': ['United States'], 'NORP': ['Iranian']}"
169,airplane%20accident,"Port Charlotte, FL","Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Iran militi…",0,[],[],[],"{'GPE': ['Airplane', 'Iran']}",16,124,"{'GPE': ['Airplane', 'Iran']}"
170,airplane%20accident,"Hamilton, Ontario",CBC news just said there was an operator on a missile launcher that shot down the airplane. cockpit was taken out.… https://t.co/uy2YYAqeAr,1,[],[],['https://t.co/uy2YYAqeAr'],"{'ORG': ['CBC', 'https://t.co/uy2YYAqeAr'], 'PERSON': ['cockpit']}",22,139,"{'ORG': ['CBC', 'https://t.co/uy2YYAqeAr'], 'PERSON': ['cockpit']}"
171,airplane%20accident,,CONSIDER -&gt; How does a person with a video camera know WHERE and WHEN to record an attack BEFORE there was any indication…,0,[],[],[],{},23,125,{}
172,airplane%20accident,The Enchanted Mitten,"Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Ir… https://t.co/OlJMmB1Tj9",0,[],[],['https://t.co/OlJMmB1Tj9'],"{'GPE': ['Airplane'], 'ORG': ['pro-Ir']}",16,139,"{'GPE': ['Airplane'], 'ORG': ['pro-Ir']}"
173,airplane%20accident,NYC Babe-Bee 🌹🐾🙏,"Yeah, yer well prepared ...hit a few buildings &amp; knocked down yer own airplane by accident ...better keep d… https://t.co/ww1W8LOYVl",0,[],[],['https://t.co/ww1W8LOYVl'],{},20,136,{}
174,airplane%20accident,"Lake Mary, FL","if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0,[],[],['https://t.co/JesxuYkYVD'],{'NORP': ['Iranians']},19,123,{'NORP': ['Iranians']}
